"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"8/12/2023 3 a.m. EDT",484577.39,468788.54,479351.39,1952
US48,"8/12/2023 4 a.m. EDT",467722.03,451888.81,462895.03,1377
US48,"8/12/2023 5 a.m. EDT",455911.53,440799.66,450940.53,1491
US48,"8/12/2023 6 a.m. EDT",449318.82,435032.34,444421.82,1501
US48,"8/12/2023 7 a.m. EDT",446387.9,435449.25,441745.9,1207
US48,"8/12/2023 8 a.m. EDT",449146.69,444166.76,444876.69,904
US48,"8/12/2023 9 a.m. EDT",465619.06,464142.88,461384.06,401
US48,"8/12/2023 10 a.m. EDT",489713.33,492769.86,485888.33,-89
US48,"8/12/2023 11 a.m. EDT",521411.99,526855.23,518713.99,-1154
US48,"8/12/2023 12 p.m. EDT",554783.48,560033.88,551850.48,-1054
US48,"8/12/2023 1 p.m. EDT",585746.83,590784.23,582358.83,-866
US48,"8/12/2023 2 p.m. EDT",610559.47,615991.62,606487.47,-1036
US48,"8/12/2023 3 p.m. EDT",629496.54,636413.31,625713.54,-1239
US48,"8/12/2023 4 p.m. EDT",644407.59,651802.79,641140.58,-1437
US48,"8/12/2023 5 p.m. EDT",656897.2,662365.92,654245.2,-1513
US48,"8/12/2023 6 p.m. EDT",662443.12,664829.31,659342.12,-2434
US48,"8/12/2023 7 p.m. EDT",660601.32,660225.37,657584.32,-2806
US48,"8/12/2023 8 p.m. EDT",649802.95,647072.85,646081.95,-2833
US48,"8/12/2023 9 p.m. EDT",633281.35,630814.89,629602.35,-2207
US48,"8/12/2023 10 p.m. EDT",613183.5,608785.11,609114.5,-1429
US48,"8/12/2023 11 p.m. EDT",588998.47,580462.16,583690.46,-840
US48,"8/13/2023 12 a.m. EDT",556905.12,549060.5,552012.11,32
US48,"8/13/2023 1 a.m. EDT",526737.04,519092.23,521950.04,527
US48,"8/13/2023 2 a.m. EDT",500790.86,489635.53,496497.86,1535
US48,"8/13/2023 3 a.m. EDT",479270.18,467696.39,474856.18,1425
US48,"8/13/2023 4 a.m. EDT",462155.19,451223.77,457850.19,1418
US48,"8/13/2023 5 a.m. EDT",449087.74,439397.52,444973.74,1009
US48,"8/13/2023 6 a.m. EDT",441716.71,432798.76,436906.71,691
US48,"8/13/2023 7 a.m. EDT",437269.84,430942.73,433084.84,749
US48,"8/13/2023 8 a.m. EDT",438360.8,437470.26,434015.8,888
US48,"8/13/2023 9 a.m. EDT",453522.7,456221.29,449628.7,556
US48,"8/13/2023 10 a.m. EDT",480308.78,484140.87,475395.78,-425
US48,"8/13/2023 11 a.m. EDT",509180.25,517542.13,506498.25,-261
US48,"8/13/2023 12 p.m. EDT",542550.89,550460.31,540441.89,-441
US48,"8/13/2023 1 p.m. EDT",575054.14,581251.67,571994.14,-467
US48,"8/13/2023 2 p.m. EDT",602249.86,608024.78,598950.86,-669
US48,"8/13/2023 3 p.m. EDT",624096.49,629013.56,620462.49,-1711
US48,"8/13/2023 4 p.m. EDT",641417.69,647820.11,638023.69,-1811
US48,"8/13/2023 5 p.m. EDT",655156.97,662013.03,652321.97,-2120
US48,"8/13/2023 6 p.m. EDT",664819.46,669661.84,661673.46,-2864
US48,"8/13/2023 7 p.m. EDT",665226.01,668133.47,661640.01,-3319
US48,"8/13/2023 8 p.m. EDT",655052.18,659257.92,651018.18,-3278
US48,"8/13/2023 9 p.m. EDT",639683.27,644092.05,635474.26,-3347
US48,"8/13/2023 10 p.m. EDT",620956.69,621442.47,615285.69,-2955
US48,"8/13/2023 11 p.m. EDT",592212.33,589834.8,585532.33,-2800
US48,"8/14/2023 12 a.m. EDT",559647.61,554904.82,553607.61,-2155
US48,"8/14/2023 1 a.m. EDT",526740.58,523319.11,521218.58,-1092
US48,"8/14/2023 2 a.m. EDT",501571.58,493320.9,496055.58,-1
US48,"8/14/2023 3 a.m. EDT",480520.58,471472.66,475522.58,276
US48,"8/14/2023 4 a.m. EDT",464980.91,457211.15,459999.91,-12
US48,"8/14/2023 5 a.m. EDT",457163.66,453223.7,452835.66,-158
US48,"8/14/2023 6 a.m. EDT",460087.3,459207.13,456543.3,-9
US48,"8/14/2023 7 a.m. EDT",474154.88,472560.69,470110.88,10
US48,"8/14/2023 8 a.m. EDT",486661.94,490714.86,482436.94,-1102
US48,"8/14/2023 9 a.m. EDT",503727.04,509881.74,500584.03,-747
US48,"8/14/2023 10 a.m. EDT",526482.15,534419.33,523205.14,-2193
US48,"8/14/2023 11 a.m. EDT",556009.79,564849.39,553066.78,-2237
US48,"8/14/2023 12 p.m. EDT",585779.4,595035.13,583449.4,-1850
US48,"8/14/2023 1 p.m. EDT",614734.28,623036.37,610897.28,-2075
US48,"8/14/2023 2 p.m. EDT",638477.19,646680.44,634253.19,-2304
US48,"8/14/2023 3 p.m. EDT",656516.05,664877.83,651560.05,-3151
US48,"8/14/2023 4 p.m. EDT",669869.67,678498.18,664970.67,-3699
US48,"8/14/2023 5 p.m. EDT",679111.48,687405.26,673794.48,-4600
US48,"8/14/2023 6 p.m. EDT",683248.36,690119.43,676921.35,-5918
US48,"8/14/2023 7 p.m. EDT",680607.42,685089.8,674530.42,-5818
US48,"8/14/2023 8 p.m. EDT",670865.19,672788.02,664441.18,-5793
US48,"8/14/2023 9 p.m. EDT",657410.05,655330.63,650397.05,-5409
US48,"8/14/2023 10 p.m. EDT",636601.42,630479.43,627674.41,-5430
US48,"8/14/2023 11 p.m. EDT",605490.54,597096.13,595097.54,-5324
US48,"8/15/2023 12 a.m. EDT",570478.17,560907.66,561051.17,-4245
US48,"8/15/2023 1 a.m. EDT",554222.42,525206.37,547924.42,-1412
US48,"8/15/2023 2 a.m. EDT",529356.22,494063.92,524543.22,567
US48,"8/15/2023 3 a.m. EDT",509647.65,471565.24,504022.65,-388
US48,"8/15/2023 4 a.m. EDT",493884.46,457079.9,488064.46,-1564
US48,"8/15/2023 5 a.m. EDT",483962,452433.17,478984,-1068
US48,"8/15/2023 6 a.m. EDT",481548.55,456936.3,478089.55,-419
US48,"8/15/2023 7 a.m. EDT",489172.57,470085.16,486602.57,-292
US48,"8/15/2023 8 a.m. EDT",498056.78,485373.51,495518.78,-1358
US48,"8/15/2023 9 a.m. EDT",509222.1,504409.26,507045.1,-1487
US48,"8/15/2023 10 a.m. EDT",526378.41,526987.46,522903.41,-3386
US48,"8/15/2023 11 a.m. EDT",551766.58,553234.56,546710.58,-4175
US48,"8/15/2023 12 p.m. EDT",579059.55,579352.45,573450.55,-4178
US48,"8/15/2023 1 p.m. EDT",603952.14,603870.69,596882.14,-4411
US48,"8/15/2023 2 p.m. EDT",625246.84,624440.18,617596.84,-4921
