"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"7/8/2023 5 p.m. EDT",595014.29,596449.93,589563.29,-3744
US48,"7/8/2023 6 p.m. EDT",599762.42,599812.72,594318.42,-4805
US48,"7/8/2023 7 p.m. EDT",598909.45,597047.78,594153.45,-4431
US48,"7/8/2023 8 p.m. EDT",591519.05,587751.62,587220.05,-3931
US48,"7/8/2023 9 p.m. EDT",579010.69,574336.13,575137.69,-3221
US48,"7/8/2023 10 p.m. EDT",564111.16,557057.13,560189.16,-2068
US48,"7/8/2023 11 p.m. EDT",542717.39,533373.34,538219.39,-764
US48,"7/9/2023 12 a.m. EDT",515940.44,505654.37,510522.44,-706
US48,"7/9/2023 1 a.m. EDT",489086.17,477883.36,482876.17,-704
US48,"7/9/2023 2 a.m. EDT",465053.48,454938.78,459813.48,853
US48,"7/9/2023 3 a.m. EDT",445092.8,432119.51,440094.8,939
US48,"7/9/2023 4 a.m. EDT",430035.54,420249.44,425995.54,1107
US48,"7/9/2023 5 a.m. EDT",418846.97,410111.18,415226.97,1462
US48,"7/9/2023 6 a.m. EDT",412280.85,403939.34,409011.85,1534
US48,"7/9/2023 7 a.m. EDT",408741.97,402280.74,405224.97,1650
US48,"7/9/2023 8 a.m. EDT",411547,408881.36,407565,811
US48,"7/9/2023 9 a.m. EDT",426029.42,425454.3,422275.42,-76
US48,"7/9/2023 10 a.m. EDT",448748.17,449862.45,444382.17,-893
US48,"7/9/2023 11 a.m. EDT",474705.53,477493.91,470680.53,-1526
US48,"7/9/2023 12 p.m. EDT",500102.71,503118.04,496885.71,-1070
US48,"7/9/2023 1 p.m. EDT",524333.6,527367.82,520098.6,-638
US48,"7/9/2023 2 p.m. EDT",543487.92,547265.25,539732.92,-919
US48,"7/9/2023 3 p.m. EDT",559502.22,562389.01,555057.22,-1034
US48,"7/9/2023 4 p.m. EDT",571608.06,575636.81,567073.06,-7935
US48,"7/9/2023 5 p.m. EDT",583026.94,587185.24,579227.94,-8329
US48,"7/9/2023 6 p.m. EDT",592203.12,593617.36,589005.12,-8430
US48,"7/9/2023 7 p.m. EDT",595782.57,594505.31,592992.57,-7837
US48,"7/9/2023 8 p.m. EDT",591640.88,587857.76,588957.88,-2298
US48,"7/9/2023 9 p.m. EDT",581594.19,577139.43,579251.19,-1416
US48,"7/9/2023 10 p.m. EDT",567170.05,560742.26,564975.05,-386
US48,"7/9/2023 11 p.m. EDT",546999.96,536476.69,543865.96,291
US48,"7/10/2023 12 a.m. EDT",517745.37,506691.36,514450.37,1037
US48,"7/10/2023 1 a.m. EDT",487315.2,477391.02,485887.2,1014
US48,"7/10/2023 2 a.m. EDT",463958.05,450197.69,460265.05,1973
