"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"1/6/2023 8 a.m. EST",476254.9901,467460.01,470364.9801,-5049
US48,"1/6/2023 9 a.m. EST",490602.71,480402.55,486020.7,-4010
US48,"1/6/2023 10 a.m. EST",490744.6801,483654.42,486210.6801,-5069
US48,"1/6/2023 11 a.m. EST",486131.52,480872.85,481713.52,-4699
US48,"1/6/2023 12 p.m. EST",479800.98,474213.37,474209.98,-4248
US48,"1/6/2023 1 p.m. EST",473192.0701,466342.31,466783.0701,-4428
US48,"1/6/2023 2 p.m. EST",465719.73,460384.66,458276.73,-5070
US48,"1/6/2023 3 p.m. EST",459759.71,456866.96,452700.71,-5212
US48,"1/6/2023 4 p.m. EST",456367.0601,457029.1,449213.0601,-5001
US48,"1/6/2023 5 p.m. EST",457542.7,463897.85,451572.7,-4639
US48,"1/6/2023 6 p.m. EST",466317.4801,471555.05,461363.4801,-4221
US48,"1/6/2023 7 p.m. EST",475614.65,479292.45,470662.65,-4113
US48,"1/6/2023 8 p.m. EST",478243.97,482624.11,473677.97,-4459
US48,"1/6/2023 9 p.m. EST",476640.9101,479688.29,472428.9101,-4595
US48,"1/6/2023 10 p.m. EST",470578.2,469600.8,464372.2,-3945
US48,"1/6/2023 11 p.m. EST",458703.1901,455098.4,452115.1901,-3828
US48,"1/7/2023 12 a.m. EST",444880.7,439463.55,437092.7,-4523
US48,"1/7/2023 1 a.m. EST",431133.8001,427056.14,423612.8001,-4230
US48,"1/7/2023 2 a.m. EST",421410.3,412522.39,413536.3,-3787
US48,"1/7/2023 3 a.m. EST",413926.91,405969.52,406372.91,-3487
US48,"1/7/2023 4 a.m. EST",409361.1301,402740.66,401956.1301,-3493
US48,"1/7/2023 5 a.m. EST",409603.19,404337.54,402303.19,-4349
US48,"1/7/2023 6 a.m. EST",414363.6101,411287.15,406450.6101,-4598
US48,"1/7/2023 7 a.m. EST",422249.66,422245.74,414236.66,-4981
US48,"1/7/2023 8 a.m. EST",435902.65,436523.57,428465.65,-4952
US48,"1/7/2023 9 a.m. EST",448853.7501,447532.7,441597.7501,-5090
US48,"1/7/2023 10 a.m. EST",454426.43,450647.37,447298.43,-5310
US48,"1/7/2023 11 a.m. EST",453850.1501,448495.1,446463.1501,-5081
US48,"1/7/2023 12 p.m. EST",449590.19,443281.91,442992.19,-4814
US48,"1/7/2023 1 p.m. EST",446176.63,437766.28,438484.63,-5032
US48,"1/7/2023 2 p.m. EST",440641.8201,433195.97,432823.8201,-5068
US48,"1/7/2023 3 p.m. EST",437281.3,430173.16,429160.3,-4753
US48,"1/7/2023 4 p.m. EST",434857.55,432112.33,427905.55,-4097
US48,"1/7/2023 5 p.m. EST",437679.8401,439192.21,430859.8401,-4299
US48,"1/7/2023 6 p.m. EST",448537.68,447921.36,442266.68,-4333
