"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"6/12/2023 12 p.m. EDT",488163.78,494489.28,484102.78,-2017
US48,"6/12/2023 1 p.m. EDT",502025.36,510592.79,497818.36,-2033
US48,"6/12/2023 2 p.m. EDT",514863.99,523644.79,511140.99,-1892
US48,"6/12/2023 3 p.m. EDT",527362.37,534606.96,523679.37,-2089
US48,"6/12/2023 4 p.m. EDT",535943.64,543378.72,532104.64,-1810
US48,"6/12/2023 5 p.m. EDT",542896.77,549747.45,538179.77,-1994
US48,"6/12/2023 6 p.m. EDT",547076.66,552158.46,542218.66,-2305
US48,"6/12/2023 7 p.m. EDT",545449.33,548074.38,541107.33,-2254
US48,"6/12/2023 8 p.m. EDT",537023.61,539952.44,532695.61,-1915
US48,"6/12/2023 9 p.m. EDT",526168.62,527690.42,522350.62,-1821
US48,"6/12/2023 10 p.m. EDT",516076.83,510689.24,510785.83,-1128
US48,"6/12/2023 11 p.m. EDT",492553.84,487949.3,488185.84,-377
US48,"6/13/2023 12 a.m. EDT",466026.39,460349.11,461813.39,222
US48,"6/13/2023 1 a.m. EDT",439575.04,433378.83,434226.04,103
US48,"6/13/2023 2 a.m. EDT",418705.39,407733.77,412775.39,261
US48,"6/13/2023 3 a.m. EDT",399695.69,390673.82,394544.69,943
US48,"6/13/2023 4 a.m. EDT",387767.56,379373.09,382828.56,484
US48,"6/13/2023 5 a.m. EDT",382704.27,377588.92,377261.27,-191
US48,"6/13/2023 6 a.m. EDT",386609.36,385128.83,379719.36,-2096
US48,"6/13/2023 7 a.m. EDT",398140.63,398199.65,391194.63,-2308
US48,"6/13/2023 8 a.m. EDT",414853.96,414528.9,407614.95,-3058
US48,"6/13/2023 9 a.m. EDT",431082.01,431773.04,424466.01,-2782
US48,"6/13/2023 10 a.m. EDT",447192.88,448442.09,440898.88,-2512
US48,"6/13/2023 11 a.m. EDT",463908.51,467070.77,459456.51,-1092
US48,"6/13/2023 12 p.m. EDT",480804.73,483815.33,475430.73,-1151
US48,"6/13/2023 1 p.m. EDT",495754.71,500285.67,490897.71,-732
US48,"6/13/2023 2 p.m. EDT",510048.23,515386.07,504892.23,-820
US48,"6/13/2023 3 p.m. EDT",522761.23,528420,517333.23,-1125
US48,"6/13/2023 4 p.m. EDT",532532.57,539354.82,527119.56,-1286
US48,"6/13/2023 5 p.m. EDT",541510.31,548769.21,534965.31,-2227
US48,"6/13/2023 6 p.m. EDT",547570.57,553574.96,540473.57,-2616
US48,"6/13/2023 7 p.m. EDT",545613.37,551181.45,540366.37,-2177
US48,"6/13/2023 8 p.m. EDT",538146.62,542892.18,533631.62,-1717
US48,"6/13/2023 9 p.m. EDT",528034.34,530476.77,523294.34,-1556
US48,"6/13/2023 10 p.m. EDT",516362.84,513507.51,511556.84,-1904
US48,"6/13/2023 11 p.m. EDT",496668.66,490864.99,490474.66,-1818
US48,"6/14/2023 12 a.m. EDT",469495.68,462120.38,463851.68,-544
US48,"6/14/2023 1 a.m. EDT",443574.43,435593.97,436961.42,-706
US48,"6/14/2023 2 a.m. EDT",421886.88,410568.42,414227.88,-889
US48,"6/14/2023 3 a.m. EDT",405296.38,392566.3,397533.38,-968
US48,"6/14/2023 4 a.m. EDT",393136.65,382480.13,385487.65,-1919
US48,"6/14/2023 5 a.m. EDT",388273.95,379480.33,380208.95,-2370
US48,"6/14/2023 6 a.m. EDT",391649.8,386092.32,383271.8,-2447
US48,"6/14/2023 7 a.m. EDT",403283.92,398741,396280.92,-1827
US48,"6/14/2023 8 a.m. EDT",419973.52,415809.64,413335.52,-2172
US48,"6/14/2023 9 a.m. EDT",437569.4,433642.71,431588.4,-1891
US48,"6/14/2023 10 a.m. EDT",455592.23,452450.46,450252.23,-1870
US48,"6/14/2023 11 a.m. EDT",473968.11,472060.88,470379.11,-1288
US48,"6/14/2023 12 p.m. EDT",492349.51,491448.93,488152.51,-1162
US48,"6/14/2023 1 p.m. EDT",509664.02,509470.19,504484.02,-1508
US48,"6/14/2023 2 p.m. EDT",525360.01,526429.89,520180.01,-1536
US48,"6/14/2023 3 p.m. EDT",537649.44,541407.36,532083.44,-2048
US48,"6/14/2023 4 p.m. EDT",547435.87,553490.1,541557.87,-1847
US48,"6/14/2023 5 p.m. EDT",556005.89,563358.89,550647.89,-2238
US48,"6/14/2023 6 p.m. EDT",561777.69,567583.66,555991.69,-2929
US48,"6/14/2023 7 p.m. EDT",560012.33,565414.99,555117.33,-2862
US48,"6/14/2023 8 p.m. EDT",553024.83,557212.27,548353.83,-2659
US48,"6/14/2023 9 p.m. EDT",541174.29,544256.39,535641.29,-2546
US48,"6/14/2023 10 p.m. EDT",528108.89,525878.56,522349.89,-2563
US48,"6/14/2023 11 p.m. EDT",508050.92,501548.82,502006.92,-2106
US48,"6/15/2023 12 a.m. EDT",481990.68,472011.58,474673.68,-2671
US48,"6/15/2023 1 a.m. EDT",455145.69,442372.67,446512.68,-2704
US48,"6/15/2023 2 a.m. EDT",433194.19,415827.48,423553.19,-2827
US48,"6/15/2023 3 a.m. EDT",412451.64,398405.16,402783.64,-3243
US48,"6/15/2023 4 a.m. EDT",399382.28,387683.4,389915.28,-3495
US48,"6/15/2023 5 a.m. EDT",393878.61,384570.76,384944.61,-3287
US48,"6/15/2023 6 a.m. EDT",396768.95,390301.56,387669.95,-3871
US48,"6/15/2023 7 a.m. EDT",407792.28,403025.06,399086.28,-4125
US48,"6/15/2023 8 a.m. EDT",422697.91,420358.94,414912.91,-3795
