"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"2/10/2023 3 p.m. EST",449539.81,451400.65,443271.81,-2134
US48,"2/10/2023 4 p.m. EST",445923.3,449765.93,439723.3,-2228
US48,"2/10/2023 5 p.m. EST",446445.98,453748.51,440617.98,-2390
US48,"2/10/2023 6 p.m. EST",452905.72,461071.11,447457.72,-2659
US48,"2/10/2023 7 p.m. EST",463831.27,470022.37,458178.26,-2183
US48,"2/10/2023 8 p.m. EST",469632.7,475097.84,465451.69,-1922
US48,"2/10/2023 9 p.m. EST",469995.08,474544.49,466781.07,-918
US48,"2/10/2023 10 p.m. EST",465391.46,467379.28,460925.46,-844
US48,"2/10/2023 11 p.m. EST",455072.34,453671.71,450119.34,-364
US48,"2/11/2023 12 a.m. EST",441496.21,438543.4,436671.21,-139
US48,"2/11/2023 1 a.m. EST",428375.84,424956.93,423230.83,-506
US48,"2/11/2023 2 a.m. EST",418090.14,413594.5,412786.14,-713
US48,"2/11/2023 3 a.m. EST",412735.8,408189.78,407821.8,-168
US48,"2/11/2023 4 a.m. EST",409376.79,406454.21,404461.78,-365
US48,"2/11/2023 5 a.m. EST",409912.35,409247.07,405168.34,-317
US48,"2/11/2023 6 a.m. EST",414834.53,416733.44,409690.52,-790
US48,"2/11/2023 7 a.m. EST",425900.46,430520.28,421271.45,-612
US48,"2/11/2023 8 a.m. EST",440859.65,444576.63,436465.65,-1051
US48,"2/11/2023 9 a.m. EST",454424.66,455832.15,450104.66,-1182
US48,"2/11/2023 10 a.m. EST",459632.62,461129.85,455641.62,-1136
US48,"2/11/2023 11 a.m. EST",459290.1,457434.8,453936.1,-1758
US48,"2/11/2023 12 p.m. EST",453476.33,449193.17,448003.32,-1264
US48,"2/11/2023 1 p.m. EST",444669.09,439306.05,438996.09,-2048
US48,"2/11/2023 2 p.m. EST",435694.64,430291.98,430539.64,-2154
US48,"2/11/2023 3 p.m. EST",429727.27,423674.39,423719.27,-2613
US48,"2/11/2023 4 p.m. EST",427324.27,422712.46,421303.27,-2600
US48,"2/11/2023 5 p.m. EST",429147.71,428152.41,422599.71,-2938
US48,"2/11/2023 6 p.m. EST",436690.34,438571.62,430041.34,-3419
US48,"2/11/2023 7 p.m. EST",449209.03,450788.53,442925.03,-3414
US48,"2/11/2023 8 p.m. EST",459022.86,459907.13,453292.85,-3253
US48,"2/11/2023 9 p.m. EST",462259.04,462793.52,458489.04,-2167
US48,"2/11/2023 10 p.m. EST",460759.32,458215.06,455846.31,-2175
US48,"2/11/2023 11 p.m. EST",453650.54,447709.43,447667.53,-1638
US48,"2/12/2023 12 a.m. EST",442103.33,435576.12,436069.32,-1700
US48,"2/12/2023 1 a.m. EST",430080.91,424204.15,423828.9,-2002
US48,"2/12/2023 2 a.m. EST",421522.55,417658.89,414411.54,-2286
US48,"2/12/2023 3 a.m. EST",416378.32,412218.96,409695.31,-2156
US48,"2/12/2023 4 a.m. EST",414080.1,410140.11,407063.09,-2073
US48,"2/12/2023 5 a.m. EST",414236.7,411985.92,407706.7,-2178
US48,"2/12/2023 6 a.m. EST",417946.2,418434.13,411483.19,-1914
US48,"2/12/2023 7 a.m. EST",425240.39,428848.35,419061.38,-2021
US48,"2/12/2023 8 a.m. EST",438533.27,441023.12,432311.27,-2605
US48,"2/12/2023 9 a.m. EST",452525.61,451076.7,446374.6,-2748
US48,"2/12/2023 10 a.m. EST",457469.86,454664.52,451580.86,-2462
US48,"2/12/2023 11 a.m. EST",454034.22,449323.11,447033.22,-2479
US48,"2/12/2023 12 p.m. EST",446966.72,439838.08,438713.72,-2334
US48,"2/12/2023 1 p.m. EST",437890.28,429808.04,429690.28,-2209
US48,"2/12/2023 2 p.m. EST",430571.23,422526.95,422692.23,-2876
US48,"2/12/2023 3 p.m. EST",424818.5,417095.18,417369.5,-3134
US48,"2/12/2023 4 p.m. EST",421850.9,417669.5,414211.89,-2896
US48,"2/12/2023 5 p.m. EST",424735.8,424097.74,418780.79,-2356
US48,"2/12/2023 6 p.m. EST",433713.35,434843.93,427963.34,-2560
US48,"2/12/2023 7 p.m. EST",441941.35,447818.65,435700.35,-2906
US48,"2/12/2023 8 p.m. EST",444023.78,457797.52,438246.78,-2834
US48,"2/12/2023 9 p.m. EST",446171.75,461182.1,441120.74,-2550
US48,"2/12/2023 10 p.m. EST",446217,456116.68,440385,-2966
US48,"2/12/2023 11 p.m. EST",442138.58,444630.52,434763.58,-2994
US48,"2/13/2023 12 a.m. EST",435022.71,431934.22,428270.71,-2276
