"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"12/9/2023 5 a.m. EST",381979.21,380892.8,383732.21,2570
US48,"12/9/2023 6 a.m. EST",383907.03,387049.4,385156.02,2434
US48,"12/9/2023 7 a.m. EST",392843.72,396346,393989.72,1943
US48,"12/9/2023 8 a.m. EST",405107.27,408899.3,406568.27,2110
US48,"12/9/2023 9 a.m. EST",416415.25,420305,418759.25,2495
US48,"12/9/2023 10 a.m. EST",425533.36,428519.2,428427.35,3018
US48,"12/9/2023 11 a.m. EST",431476.45,430975.4,434293.44,2702
US48,"12/9/2023 12 p.m. EST",433592.07,430445.3,436322.06,1530
US48,"12/9/2023 1 p.m. EST",434166.34,427318.8,437821.32,545
US48,"12/9/2023 2 p.m. EST",432151.47,424002,434837.46,-1674
US48,"12/9/2023 3 p.m. EST",430943.27,422079.9,435330.25,-1184
US48,"12/9/2023 4 p.m. EST",430344.98,423101.8,434321.97,-1850
US48,"12/9/2023 5 p.m. EST",433768.91,429522.8,437492.9,-2011
US48,"12/9/2023 6 p.m. EST",443483.8,439295.8,446994.8,-2509
US48,"12/9/2023 7 p.m. EST",449733.11,446565.1,454678.1,-1018
US48,"12/9/2023 8 p.m. EST",449420.09,449451.9,454321.08,774
US48,"12/9/2023 9 p.m. EST",451914.43,446212.5,451626.42,2681
US48,"12/9/2023 10 p.m. EST",445372.1,436745,445399.09,3463
US48,"12/9/2023 11 p.m. EST",434130.95,423694.4,434083.94,3543
US48,"12/10/2023 12 a.m. EST",414891.98,409226.3,419969.98,3727
US48,"12/10/2023 1 a.m. EST",400241.94,395643.9,404506.94,3872
US48,"12/10/2023 2 a.m. EST",389738.06,385450.8,393359.06,4103
US48,"12/10/2023 3 a.m. EST",382706.02,377852.9,386414.02,4982
US48,"12/10/2023 4 a.m. EST",376834.18,374725.7,380010.18,1145
US48,"12/10/2023 5 a.m. EST",376365.68,374308,378554.68,819
US48,"12/10/2023 6 a.m. EST",377245.72,380620.6,379480.72,1135
US48,"12/10/2023 7 a.m. EST",383964.33,389438.5,385604.33,1018
US48,"12/10/2023 8 a.m. EST",396205.61,402888.2,398344.61,1329
US48,"12/10/2023 9 a.m. EST",412298.55,418591.4,414423.55,717
US48,"12/10/2023 10 a.m. EST",427057.23,430243.4,428366.23,118
US48,"12/10/2023 11 a.m. EST",434874.53,434353.6,435905.53,324
US48,"12/10/2023 12 p.m. EST",437444.03,433515.8,438349.03,73
US48,"12/10/2023 1 p.m. EST",439940.4,430809.6,440755.4,-121
US48,"12/10/2023 2 p.m. EST",438728.48,428608.4,440693.48,145
US48,"12/10/2023 3 p.m. EST",437110.38,426845.2,438143.38,-688
US48,"12/10/2023 4 p.m. EST",436523.09,428510.9,438935.08,-62
US48,"12/10/2023 5 p.m. EST",442874.65,437886.8,444626.64,-473
US48,"12/10/2023 6 p.m. EST",457070.45,451127.5,458426.45,-1962
US48,"12/10/2023 7 p.m. EST",473909.18,464699.5,471188.17,-1202
US48,"12/10/2023 8 p.m. EST",479218.75,472142,477184.75,-163
US48,"12/10/2023 9 p.m. EST",480807.42,472213.6,477889.41,877
US48,"12/10/2023 10 p.m. EST",469083.61,463759.1,472576.61,750
US48,"12/10/2023 11 p.m. EST",457014.18,451129,460142.17,895
US48,"12/11/2023 12 a.m. EST",441075.15,435613.3,443441.14,653
US48,"12/11/2023 1 a.m. EST",429194.58,425035.1,431370.57,202
US48,"12/11/2023 2 a.m. EST",420006.7,415332.3,421443.7,-182
US48,"12/11/2023 3 a.m. EST",415173.24,411714.6,415764.24,-205
US48,"12/11/2023 4 a.m. EST",414595.9,414692.4,414734.9,-27
US48,"12/11/2023 5 a.m. EST",419579.66,424573.6,419810.66,-121
US48,"12/11/2023 6 a.m. EST",436414.62,444505.1,436757.62,139
US48,"12/11/2023 7 a.m. EST",467156.12,472186.9,467582.12,19
US48,"12/11/2023 8 a.m. EST",497489.68,496508.7,497947.68,-657
US48,"12/11/2023 9 a.m. EST",510810.32,507190.3,511559.32,-1653
US48,"12/11/2023 10 a.m. EST",509172.73,507039.5,510477.73,-1523
US48,"12/11/2023 11 a.m. EST",501531.33,498020.8,502790.33,-1360
US48,"12/11/2023 12 p.m. EST",492478.17,484495.2,494261.17,-619
US48,"12/11/2023 1 p.m. EST",482528.48,473267.4,485634.48,377
US48,"12/11/2023 2 p.m. EST",475110.59,464172.2,478553.59,725
US48,"12/11/2023 3 p.m. EST",469711.74,459439.7,472653.74,163
US48,"12/11/2023 4 p.m. EST",466278.76,460666.7,469070.76,385
US48,"12/11/2023 5 p.m. EST",471449.98,471765.2,472558.98,-1486
US48,"12/11/2023 6 p.m. EST",490470.74,487925.8,490532.74,-2441
US48,"12/11/2023 7 p.m. EST",507081.95,503814,508372.95,-3066
US48,"12/11/2023 8 p.m. EST",514164.61,512168.5,516619.61,-2236
US48,"12/11/2023 9 p.m. EST",515430.15,511493.3,517592.15,-1652
US48,"12/11/2023 10 p.m. EST",509462.42,501483.7,512470.42,-250
US48,"12/11/2023 11 p.m. EST",494811.86,486352.3,497891.86,-288
US48,"12/12/2023 12 a.m. EST",478209.8,470113.2,481422.8,-154
US48,"12/12/2023 1 a.m. EST",464761.07,455531,466187.07,-1480
US48,"12/12/2023 2 a.m. EST",455492.17,445614.4,457156.17,-1040
US48,"12/12/2023 3 a.m. EST",448745.65,440166.6,450104.65,-850
US48,"12/12/2023 4 a.m. EST",447363.15,442125.7,448863.15,-1137
US48,"12/12/2023 5 a.m. EST",452994.86,451572,454073.86,-1313
US48,"12/12/2023 6 a.m. EST",468012.86,470987.7,467813.86,-2185
US48,"12/12/2023 7 a.m. EST",497617.74,497529.5,496926.74,-2787
US48,"12/12/2023 8 a.m. EST",523415.09,517752.8,522190.09,-3964
US48,"12/12/2023 9 a.m. EST",528346.76,521316.9,528413.76,-2309
US48,"12/12/2023 10 a.m. EST",514376.52,511399.6,514766.52,-2936
US48,"12/12/2023 11 a.m. EST",496771.31,497054.9,497902.31,-2524
US48,"12/12/2023 12 p.m. EST",483675.22,482056.3,484782.22,-1070
US48,"12/12/2023 1 p.m. EST",470485.58,469064.1,473347.58,97
US48,"12/12/2023 2 p.m. EST",461312.4,459725.4,464977.4,-177
US48,"12/12/2023 3 p.m. EST",456606.71,456043.5,459279.71,-1088
US48,"12/12/2023 4 p.m. EST",461674.87,458332,457871.87,-1221
US48,"12/12/2023 5 p.m. EST",464983.73,469658.9,464561.73,-2680
US48,"12/12/2023 6 p.m. EST",484467.61,486200,484165.61,-4023
US48,"12/12/2023 7 p.m. EST",506755.77,501477.7,502212.77,-4232
